num_critic_for_reviews,gross,genres,movie_title,num_voted_users,num_user_for_reviews,language,country,budget,title_year,imdb_score,aspect_ratio
72,395592,Drama|Romance,My Life Without Me?,21202,134,English,Spain,2000000,2003,7.6,1.85
220,6851969,Comedy|Drama|Romance,The Spectacular Now?,105591,178,English,USA,2500000,2013,7.1,2.35
197,12995673,Comedy|Documentary|War,Religulous?,52286,345,English,USA,2500000,2008,7.7,1.78
14,173783,Documentary,Fuel?,578,34,English,USA,2500000,2008,7.6,1.85
191,114324072,Comedy|Sport,Dodgeball: A True Underdog Story?,185345,392,English,USA,20000000,2004,6.7,2.35
18,71904,Comedy|Drama|Family,Eye of the Dolphin?,806,18,English,USA,2500000,2006,5.7,1.85
28,99851,Documentary,8: The Mormon Proposition?,1138,30,English,USA,2500000,2010,7.1,1.78
22,115504,Comedy|Drama|Romance,The Other End of the Line?,4820,26,English,UK,14000000,2008,6.2,2.35
62,5725,Horror|Thriller,Anatomy?,10220,110,German,Germany,8400000,2000,6.1,2.35
47,75727,Drama|Romance|Sci-Fi|Thriller,Sleep Dealer?,5699,40,Spanish,USA,2500000,2008,5.9,1.85
238,322157,Comedy|Crime|Drama,Super?,61787,203,English,USA,2500000,2010,6.8,1.85
28,5731103,Drama|History,Get on the Bus?,4100,35,English,USA,2400000,1996,6.8,1.85
25,978908,Drama|Horror|Mystery|Thriller,Thr3e?,4057,90,English,Poland,2400000,2006,5.1,2.35
172,327919,Crime|Drama,This Is England?,99177,192,English,UK,1500000,2006,7.7,1.85
8,178739,Drama|Musical,Go for It!?,1015,10,English,USA,2450000,2011,3.9,1.85
235,36200000,Horror|Thriller,Friday the 13th Part III?,31952,372,English,USA,4000000,1982,5.7,2.35
160,21300000,Horror|Mystery|Thriller,Friday the 13th: A New Beginning?,22521,342,English,USA,2200000,1985,4.7,1.85
18,379643,Drama,The Last Sin Eater?,1573,29,English,USA,2200000,2007,5.9,1.85
95,,Action|Comedy|Horror,Jack Brooks: Monster Slayer?,5187,46,English,Canada,2500000,2007,6,1.85
97,23650000,Drama|Romance|War,The Best Years of Our Lives?,40359,235,English,USA,2100000,1946,8.1,1.37
67,313436,Comedy|Drama,Elling?,12244,95,Norwegian,Norway,15500000,2001,7.6,1.85
19,,Adventure|Drama|Western,The Timber?,1274,17,English,USA,2100000,2015,5.5,2.35
167,24800000,Action|Adventure|Thriller,From Russia with Love?,89403,358,English,UK,2000000,1963,7.5,1.37
49,792966,Action|Comedy|Horror|Sci-Fi,The Toxic Avenger Part II?,4663,40,English,USA,2300000,1989,5.1,1.33
533,14673301,Horror|Mystery,It Follows?,112899,631,English,USA,2000000,2014,6.9,2.35
177,9003011,Action|Adventure|Sci-Fi|Thriller,Mad Max 2: The Road Warrior?,133966,294,English,Australia,2000000,1981,7.6,2.35
77,11546543,Action|Comedy,The Legend of Drunken Master?,34520,146,Cantonese,Hong Kong,2000000,1994,7.6,2.35
123,11533945,Biography|Crime|Drama|Romance,Boys Don't Cry?,77551,434,English,USA,2000000,1999,7.6,1.85
218,12555230,Drama|Horror|Mystery|Thriller,Silent House?,18566,154,English,France,2000000,2011,5.3,1.85
215,11284657,Drama|Thriller,The Lives of Others?,259379,407,German,Germany,2000000,2006,8.5,2.35
34,34522221,Drama,Courageous?,15401,175,English,USA,2000000,2011,7,2.35
167,7002255,Animation|Comedy|Drama,The Triplets of Belleville?,42462,312,French,France,9500000,2003,7.8,1.66
56,6719300,Comedy|Drama,Smoke Signals?,8224,132,English,Canada,2000000,1998,7.2,1.85
211,5792822,Drama|Romance,Before Sunset?,168398,492,English,USA,2700000,2004,8,1.85
157,5383834,Drama|Thriller,Amores Perros?,173551,361,Spanish,Mexico,2000000,2000,8.1,1.85
126,4599680,Drama,Thirteen?,68222,545,English,USA,1500000,2003,6.8,1.85
365,6531491,Drama,Winter's Bone?,111658,297,English,USA,2000000,2010,7.2,1.85
151,3885134,Comedy|Drama,Me and You and Everyone We Know?,31130,243,English,USA,2000000,2005,7.4,1.85
158,3590010,Drama|Music|Romance,We Are Your Friends?,20885,60,English,UK,2000000,2015,6.1,1.85
118,3335839,Action|Crime|Drama|Thriller,Harsh Times?,54657,222,English,USA,2000000,2005,7,1.85
39,2557668,Crime|Drama|Thriller,Captive?,3911,22,English,USA,2000000,2015,5.3,1.85
108,2506446,Comedy|Romance,Full Frontal?,8662,172,English,USA,2000000,2002,4.7,1.85
65,7369373,Horror|Mystery|Thriller,Witchboard?,4288,74,English,UK,2000000,1986,5.7,1.85
85,4414535,Drama,Hamlet?,30618,224,English,UK,18000000,1996,7.8,2.2
160,1984378,Comedy|Drama|Romance,Shortbus?,27346,206,English,USA,2000000,2006,6.5,1.78
231,2283276,Animation|Biography|Documentary|Drama|History|War,Waltz with Bashir?,46107,156,Hebrew,Israel,1500000,2008,8,1.85
7,1098224,Adventure,"The Book of Mormon Movie, Volume 1: The Journey?",397,30,English,USA,2000000,2003,3.3,1.85
168,1477002,Drama|Romance,The Diary of a Teenage Girl?,16645,72,English,USA,2000000,2015,6.9,2.35
107,1134049,Documentary|History,In the Shadow of the Moon?,5475,44,English,UK,2000000,2007,8.1,1.85
123,653621,Biography|Documentary|History,Inside Deep Throat?,5615,64,English,USA,2000000,2005,6.8,1.85
46,535249,Comedy,The Virginity Hit?,3467,13,English,USA,3400000,2010,4.6,1.85
46,371081,Comedy|Drama,House of D?,7479,86,English,USA,6000000,2004,7,1.85
51,124494,Action|Adventure|Comedy|Drama|Music|Sci-Fi,Six-String Samurai?,5613,102,English,USA,2000000,1998,6.7,1.85
45,100669,Comedy|Drama,Saint John of Las Vegas?,2522,11,English,USA,3800000,2009,5.8,2.35
74,186354,Drama,Stonewall?,1758,30,English,USA,13500000,2015,4.5,2.35
81,137945,Comedy|Drama|Musical|Romance,The Last Five Years?,6223,40,English,USA,,2014,5.9,2.35
34,12667,Drama|Romance,London?,19336,90,English,UK,14000,2005,6.6,2.35
78,198407,Drama,Sherrybaby?,10282,78,English,USA,2000000,2006,6.6,1.85
52,13973532,Comedy|Crime,Stealing Harvard?,11211,92,English,USA,25000000,2002,5.1,1.85
30,4958,Action|Crime|Drama,Gangster's Paradise: Jerusalema?,9689,23,English,South Africa,2000000,2008,7.8,2.35
25,,Crime|Drama|Horror|Mystery|Thriller,Nine Dead?,9280,64,English,USA,2000000,2010,5.5,2.35
40,,Comedy,Bananas?,27646,105,English,USA,2000000,1971,7.1,1.37
90,7927,Crime|Drama|Film-Noir|Mystery|Thriller,The Lady from Shanghai?,19236,175,English,USA,2300000,1947,7.7,1.37
9,,Comedy,Coffee Town?,4204,19,English,USA,2000000,2013,6.6,2.35
94,2436,Comedy|Fantasy|Musical|Sci-Fi,The Ghastly Love of Johnny X?,344,19,English,USA,2000000,2012,5.7,2.35
25,,Comedy|Musical,A Funny Thing Happened on the Way to the Forum?,6804,72,English,USA,2000000,1966,7,1.85
2,,Action|Adventure|History|Western,The Legend of Hell's Gate: An American Conspiracy?,583,14,English,USA,2000000,2011,4.4,
23,,Comedy|Horror,The Walking Deceased?,2348,25,English,USA,1250000,2015,3.4,
18,,Thriller,Shark Lake?,838,17,English,USA,2000000,2015,3.4,
45,4600000,Crime|Drama,River's Edge?,11763,111,English,USA,1900000,1986,7.1,1.85
60,1420578,Drama|Fantasy,Northfork?,4894,122,English,USA,1900000,2003,6.4,2.35
363,1028658,Drama|Mystery|Thriller,Buried?,118684,447,English,Spain,3000000,2010,7,2.35
14,18435,Drama,One to Another?,1010,15,French,France,1400000,2006,5.8,1.85
359,35266619,Drama|Fantasy|Horror,Carrie?,108248,371,English,USA,30000000,2013,5.9,2.35
256,26505000,Horror,A Nightmare on Elm Street?,149293,668,English,USA,1800000,1984,7.5,1.85
194,2957978,Biography|Crime|Documentary|History|Thriller,Man on Wire?,40481,134,English,UK,1000000,2008,7.8,1.85
10,444044,Drama,Brotherly Love?,744,19,English,USA,1900000,2015,7.2,1.85
311,40990055,Drama|Horror|Thriller,The Last Exorcism?,41509,300,English,France,1800000,2010,5.6,1.85
85,5709616,Drama|Romance,El crimen del padre Amaro?,11088,110,Spanish,Mexico,1800000,2002,6.8,1.85
663,12784397,Drama|Fantasy,Beasts of the Southern Wild?,70336,269,English,USA,1800000,2012,7.3,1.85
39,3050934,Drama|Music,Songcatcher?,2794,78,English,USA,1800000,2000,7.3,1.85
53,,Horror|Thriller,Sublime?,6267,103,English,USA,1800000,2007,5.3,2.35
4,,Comedy|Drama,Dysfunctional Friends?,686,8,English,USA,1800000,2012,5.4,1.85
181,7267324,Crime|Drama,Run Lola Run?,161471,709,German,Germany,3500000,1998,7.8,1.85
114,145540,Drama|Horror,May?,26773,277,English,USA,500000,2002,6.7,1.85
179,35918429,Crime|Drama,In the Bedroom?,32415,510,English,USA,1700000,2001,7.5,2.35
225,92401,Horror|Thriller,I Spit on Your Grave?,56402,209,English,USA,2000000,2010,6.3,2.35
77,1943649,Comedy|Crime|Romance,"Happy, Texas?",8697,122,English,USA,1700000,1999,6.3,1.85
124,992238,Drama|Romance,My Summer of Love?,16349,103,English,UK,1700000,2004,6.8,1.85
195,4231500,Drama|Romance,The Lunchbox?,30479,162,Hindi,India,1000000,2013,7.8,2.35
76,396035,Drama|Romance,Yes?,2725,48,English,UK,1000000,2004,6.9,1.85
109,1060591,Comedy|Drama|Romance,Caramel?,9750,66,Arabic,France,1300000,2007,7.2,1.85
35,26893,Crime|Drama|Romance,Mississippi Mermaid?,4391,26,French,France,1600000,1969,7.2,2.35
22,2580,Drama|Mystery,I Love Your Work?,1618,40,English,USA,1650000,2003,5.4,2.35
287,58885635,Action|Horror|Thriller,Dawn of the Dead?,194426,1057,English,USA,26000000,2004,7.4,2.35
173,19067631,Comedy|Drama|Romance,Waitress?,37714,204,English,USA,2000000,2007,7.1,1.85
61,11806119,Action|Biography|Drama|Sport,Bloodsport?,57578,210,English,USA,1100000,1988,6.8,1.85
110,7362100,Comedy|Drama,The Squid and the Whale?,60295,232,English,USA,1500000,2005,7.4,1.85
110,7022940,Comedy|Drama|Romance,Kissing Jessica Stein?,14018,190,English,USA,1000000,2001,6.7,1.85
53,5132222,Drama|Mystery|Romance,Exotica?,14112,83,English,Canada,2000000,1994,7.2,1.85
106,2365931,Comedy|Crime|Drama|Romance,Buffalo '66?,36657,318,English,USA,1500000,1998,7.5,1.85
445,53991137,Fantasy|Horror|Mystery|Thriller,Insidious?,202800,752,English,USA,1500000,2010,6.8,2.35
94,1221261,Crime|Drama|Thriller,Nine Queens?,38215,125,Spanish,Argentina,1500000,2000,7.9,1.85
75,712294,Drama,The Ballad of Jack and Rose?,9408,68,English,USA,1500000,2005,6.7,1.66
97,3447339,Comedy|Romance,The To Do List?,29517,79,English,USA,1500000,2013,5.8,1.78
37,418953,Crime|Drama|Thriller,Killing Zoe?,17322,93,English,France,1500000,1993,6.5,1.85
84,406035,Drama,The Believer?,30314,159,English,USA,1500000,2001,7.2,1.66
127,373967,Horror|Mystery,Session 9?,43839,481,English,USA,1500000,2001,6.5,2.35
32,194568,Comedy|Romance,I Want Someone to Eat Cheese With?,2963,28,English,USA,1500000,2006,6.2,1.85
120,163245,Comedy|Drama|Family,Modern Times?,143086,211,English,USA,1500000,1936,8.6,1.37
31,119841,Drama,Stolen Summer?,2419,55,English,USA,1500000,2002,6.5,1.85
100,173066,Comedy|Fantasy,My Name Is Bruce?,21379,88,English,USA,1500000,2007,6.3,1.85
178,3478,Fantasy|Horror,Pontypool?,22212,142,English,Canada,1500000,2008,6.7,2.35
46,52166,Drama,Trucker?,2792,22,English,USA,2000000,2008,6.7,2.35
234,1163508,Drama|Fantasy|Horror|Thriller,The Lords of Salem?,20376,166,English,USA,2500000,2012,5.1,2.35
6,,Action|Crime|Thriller,Checkmate?,735,18,English,USA,1500000,2015,3.1,2.35
387,80033643,Action|Crime|Mystery|Thriller,Jack Reacher?,226583,448,English,USA,60000000,2012,7,2.35
145,184925485,Animation|Family|Fantasy|Musical,Snow White and the Seven Dwarfs?,133348,204,English,USA,2000000,1937,7.7,1.37
78,304124,Drama,The Holy Girl?,2720,37,Spanish,Argentina,1400000,2004,6.7,1.85
60,36830,Adventure|Comedy|Horror,Incident at Loch Ness?,3291,63,English,UK,1400000,2004,6.6,1.85
116,3650677,Comedy|Crime,"Lock, Stock and Two Smoking Barrels?",414976,523,English,UK,960000,1998,8.2,1.85
98,1647780,Drama,The Celebration?,65951,258,Danish,Denmark,1300000,1998,8.1,1.33
43,695229,Comedy|Drama,Trees Lounge?,11369,65,English,USA,1300000,1996,7.2,1.85
15,638951,Drama,Journey from the Fall?,775,19,Vietnamese,USA,1592000,2006,7.4,1.85
14,609042,Drama,The Basket?,449,38,English,USA,1300000,1999,6.5,1.85
79,32940507,Action|Crime|Drama|Thriller,Mercury Rising?,54316,127,English,USA,60000000,1998,6.1,2.35
35,19539,Comedy,The Hebrew Hammer?,4182,53,English,USA,1000000,2003,6.2,1.85
144,,Drama|Film-Noir|Mystery|Thriller,Rebecca?,87424,276,English,USA,1288000,1940,8.2,1.37
242,19100000,Horror|Mystery|Thriller,Friday the 13th Part 2?,39690,394,English,USA,1250000,1981,6.1,1.85
46,,Comedy|Romance|Thriller,Da Sweet Blood of Jesus?,794,9,English,USA,1420000,2014,4.1,2.35
58,24741700,Drama,"Sex, Lies, and Videotape?",37785,95,English,USA,1200000,1989,7.2,1.85
287,55153403,Horror|Mystery|Thriller,Saw?,299127,1509,English,USA,1200000,2004,7.7,1.85
100,18488314,Comedy|Crime|Mystery,Super Troopers?,76151,333,English,USA,1200000,2001,7.1,1.85
276,79363785,Drama|Sci-Fi|Thriller,The Day the Earth Stood Still?,139426,698,English,USA,80000000,2008,5.5,2.35
137,13876974,Comedy|Drama|Romance,Monsoon Wedding?,19397,214,Hindi,India,7000000,2001,7.4,1.85
122,9180275,Drama,You Can Count on Me?,22145,231,English,USA,1200000,2000,7.7,1.85
202,22494487,Crime|Drama|Mystery|Thriller,Lucky Number Slevin?,262160,507,English,Germany,27000000,2006,7.8,2.35
99,2199853,Comedy|Drama,But I'm a Cheerleader?,19986,186,English,USA,1200000,1999,6.6,1.85
10,2859955,Drama|Sport,Home Run?,2417,32,English,USA,1200000,2013,6,2.35
173,2812029,Crime|Drama|Thriller,Reservoir Dogs?,664719,931,English,USA,1200000,1992,8.4,2.35
181,6100000,Western,"The Good, the Bad and the Ugly?",503509,780,Italian,Italy,1200000,1966,8.9,2.35
111,375723,Comedy|Drama,The Second Mother?,7025,26,Portuguese,Brazil,4000000,2015,7.9,2.35
38,594904,Comedy|Drama,Blue Like Jazz?,2582,89,English,USA,1200000,2012,6,1.85
12,58936,Comedy|Music,Down and Out with the Dolls?,91,4,English,USA,1200000,2001,6.1,1.78
22,,Action|Horror|Mystery|Thriller,Crowsnest?,1321,51,English,Canada,1200000,2012,3.8,
9,2850263,Adventure|Comedy|Sport,Airborne?,5061,70,English,USA,2600000,1993,6.2,1.85
91,16101109,Comedy,Waiting...?,76467,236,English,USA,3000000,2005,6.8,1.85
57,1400000,Action|Drama|Horror|Thriller,From a Whisper to a Scream?,1324,37,English,USA,1100000,1987,5.9,1.85
97,56129,Sci-Fi|Thriller,Beyond the Black Rainbow?,6555,82,English,Canada,1100000,2010,6.1,2.35
481,4105123,Action|Crime|Thriller,The Raid: Redemption?,148221,316,Indonesian,Indonesia,1100000,2011,7.6,1.85
242,,Drama|Romance|War,Casablanca?,387508,1123,English,USA,950000,1942,8.6,1.37
95,,Drama|Horror|Mystery|Thriller,Lake Mungo?,9465,85,English,Australia,1400000,2008,6.1,1.85
87,,Drama|Sci-Fi,Silent Running?,20678,199,English,USA,1000000,1972,6.7,1.85
141,117235247,Drama|Sport,Rocky?,375240,542,English,USA,960000,1976,8.1,1.33
212,21378000,Fantasy|Horror,The Fog?,46493,335,English,USA,1000000,1980,6.8,2.35
270,31537320,Horror|Mystery|Thriller,Unfriended?,44329,309,English,USA,1000000,2014,5.7,1.85
161,17986000,Horror,The Howling?,22773,195,English,USA,1000000,1981,6.6,1.85
184,16067035,Action|Adventure|Thriller,Dr. No?,116642,389,English,UK,1100000,1962,7.3,1.37
270,18112929,Horror|Mystery|Sci-Fi|Thriller,Chernobyl Diaries?,52642,271,English,USA,1000000,2012,5,1.85
203,14564027,Fantasy|Horror,Hellraiser?,76407,335,English,UK,1000000,1987,7,1.85
29,20773070,Drama,God's Not Dead 2?,4501,102,English,USA,5000000,2016,3.4,2.35
137,10042266,Drama|Horror|Mystery|Thriller,Cry_Wolf?,23021,220,English,USA,1000000,2005,5.9,2.35
107,10037390,Action|Adventure|Drama|Sci-Fi|Thriller,Godzilla 2000?,5442,140,Japanese,Japan,1000000000,1999,6,2.35
377,9701559,Drama|Romance,Blue Valentine?,141425,283,English,USA,3500000,2010,7.4,1.66
169,9013113,Adventure|Comedy|Drama,Transamerica?,36321,230,English,USA,1000000,2005,7.4,1.85
225,53245055,Horror,The Devil Inside?,30570,290,English,USA,1000000,2012,4.2,1.85
101,9000000,Comedy|Drama|Music,Beyond the Valley of the Dolls?,7584,137,English,USA,900000,1970,6.2,2.35
285,7186670,Adventure|Horror,The Green Inferno?,21468,164,English,USA,6000000,2013,5.4,2.35
337,5997134,Biography|Comedy|Drama|Romance,The Sessions?,36381,126,English,USA,1000000,2012,7.2,1.85
38,3386698,Comedy|Drama|Romance,Next Stop Wonderland?,4195,86,English,USA,1000000,1998,6.7,1.85
387,143492840,Comedy|Drama|Romance,Juno?,414345,881,English,USA,7500000,2007,7.5,1.85
181,2508841,Crime|Drama,Frozen River?,21746,93,English,USA,1000000,2008,7.2,1.85
149,4946250,Documentary|Music,20 Feet from Stardom?,9540,80,English,USA,1000000,2013,7.4,1.78
54,1950218,Comedy|Drama,Two Girls and a Guy?,5933,102,English,USA,1000000,1997,5.6,1.85
18,1277257,Comedy|Drama|Romance,Walking and Talking?,2629,32,English,UK,1000000,1996,6.8,1.85
122,45857453,Comedy|Drama|Music,The Full Monty?,82232,174,English,UK,3500000,1997,7.2,1.85
87,1677838,Documentary,Who Killed the Electric Car??,11283,155,English,USA,1000000,2006,7.7,1.75
51,1744858,Comedy|Drama|Romance|Sport,The Broken Hearts Club: A Romantic Comedy?,6084,120,English,USA,1000000,2000,7,2.35
218,80021740,Adventure|Comedy|Family|Fantasy|Horror,Goosebumps?,47988,154,English,USA,58000000,2015,6.4,2.35
16,982214,Drama,Slam?,1976,51,English,USA,1000000,1998,7.2,1.85
12,798341,Crime|Drama|Mystery,Brigham City?,983,63,English,USA,1000000,2001,7.2,1.85
59,582024,Comedy|Sci-Fi,Orgazmo?,30396,168,English,USA,1000000,1997,6.2,1.85
88,548712,Drama|Romance,All the Real Girls?,9233,126,English,USA,2500000,2003,6.9,2.35
28,464655,Comedy|Drama,Dream with the Fishes?,1524,29,English,USA,1000000,1997,7,1.85
44,464126,Drama,Blue Car?,3142,68,English,USA,1000000,2002,6.7,1.85
117,104077,Comedy|Drama|Fantasy|Romance,Wristcutters: A Love Story?,46076,88,English,USA,1000000,2006,7.4,1.78
29,279282,Comedy|Drama|Romance,The Battle of Shaker Heights?,3806,49,English,USA,1000000,2003,6.1,1.85
308,43982842,Drama|Fantasy|Thriller,The Lovely Bones?,125114,593,English,USA,65000000,2009,6.7,2.35
248,484221,Biography|Crime|Documentary|History,The Act of Killing?,23836,107,Indonesian,UK,1000000,2012,8.2,1.85
84,274661,Crime|Documentary|War,Taxi to the Dark Side?,10564,40,English,USA,1000000,2007,7.7,1.85
40,144431,Documentary|Sport,Once in a Lifetime: The Extraordinary Story of the New York Cosmos?,1290,13,English,UK,1000000,2006,7.3,1.85
31,287761,Adventure|Biography|Documentary|Drama,Antarctica: A Year on Ice?,2482,16,English,New Zealand,1000000,2013,7.6,1.85
2,96734,Action|Drama,Hardflip?,606,5,English,USA,1000000,2012,5.6,1.85
238,100659,Horror,The House of the Devil?,30160,193,English,USA,900000,2009,6.4,1.85
112,48430,Comedy|Crime|Thriller,The Perfect Host?,20176,73,English,USA,500000,2010,6.8,1.85
33,21210,Comedy|Crime,Safe Men?,2735,52,English,USA,1000000,1998,6.1,1.85
29,12996,Action|Comedy|Fantasy|Sci-Fi,The Specials?,1938,54,English,USA,1000000,2000,6,1.85
71,10018,Crime|Drama|Thriller,Alone with Her?,3228,31,English,USA,1000000,2006,6.1,1.85
36,62480,Drama|Sci-Fi,Creative Control?,1048,7,English,USA,1000000,2015,5.5,2.39
56,6387,Comedy|Drama|Sci-Fi,Special?,4862,37,English,USA,1000000,2006,6.9,1.85
8,721,Action|Drama,In Her Line of Fire?,783,12,English,Germany,1000000,2006,4.1,1.85
9,703,Comedy|Drama,The Jimmy Show?,480,21,English,USA,1500000,2001,5.4,1.85
14,,Drama|Romance,Loving Annabelle?,9190,75,English,USA,1000000,2006,6.7,1.85
6,,Comedy,Frat Party?,1612,28,English,USA,1000000,2009,2.8,16
64,,Comedy|Horror|Sci-Fi,ZMD: Zombies of Mass Destruction?,3650,39,English,USA,500000,2009,5.1,1.85
7,,Horror,Snow White: A Deadly Summer?,634,14,English,USA,1000000,2012,2.2,1.78
1,,Western,Doc Holliday's Revenge?,93,6,English,USA,1000000,2014,3.8,1.78
40,,Horror|Mystery,Truth or Die?,6513,41,English,UK,1000000,2012,5.6,2.35
39,,Horror,Fear Clinic?,6256,19,English,USA,1000000,2015,5.2,2.35
150,,Action|Comedy|Horror,Zombie Hunter?,2057,30,English,USA,1000000,2013,3.5,2.35
393,2319187,Crime|Drama|Mystery|Thriller,Trance?,92640,212,English,UK,20000000,2013,7,2.35
8,,Drama,Ask Me Anything?,7870,64,English,USA,950000,2014,6,
6,,Comedy|Romance,And Then Came Love?,443,4,English,USA,989000,2007,4.8,
9,,Documentary|News,Food Chains?,265,3,English,USA,913000,2014,7.1,
134,9600000,Crime|Drama|Romance,On the Waterfront?,100890,281,English,USA,910000,1954,8.2,1.85
18,20186,Comedy,L!fe Happens?,6025,15,English,USA,930000,2011,5.7,2.35
233,1185783,Drama,"4 Months, 3 Weeks and 2 Days?",44763,172,Romanian,Romania,590000,2007,7.9,1.85
231,1007962,Crime|Drama|Thriller,Hard Candy?,131969,651,English,USA,950000,2005,7.1,2.35
65,381186,Drama|Thriller,The Quiet?,13485,90,English,USA,900000,2005,6.4,2.35
327,16097842,Biography|Drama|Romance,Fruitvale Station?,53919,168,English,USA,900000,2013,7.5,1.85
62,6643,Comedy|Fantasy|Thriller,The Brass Teapot?,11965,39,English,USA,900000,2012,6.4,2.35
238,42919096,Action|Drama|Thriller,Snitch?,64748,122,English,USA,15000000,2013,6.5,2.35
35,819939,Comedy|Drama|Romance,Latter Days?,14580,252,English,USA,850000,2003,7.2,1.85
